DateTime,GroupID,RoomTemperatureDegF,BulbTemperatureDegF,TestNumber
4/9/2016 3:54,C,,88.4,1
4/9/2016 3:54,J,,89.54,2
4/9/2016 3:54,F,,86.33,2
4/9/2016 3:54,P,,89.54,2
4/9/2016 3:54,C,,86.42,1
4/9/2016 3:54,J,,89.8,2
4/9/2016 3:54,F,,87.78,2
4/9/2016 3:54,P,,89.76,2
4/9/2016 3:54,C,,85.01,1
4/9/2016 3:55,J,,88.18,2
4/9/2016 3:55,F,,88.62,2
4/9/2016 3:55,P,,88,2
4/9/2016 3:55,C,,85.89,1
4/9/2016 3:55,J,,86.55,2
4/9/2016 3:55,F,,89.19,2
4/9/2016 3:55,P,,86.2,2
4/9/2016 3:55,C,,88.22,1
4/9/2016 3:55,J,,85.45,2
4/9/2016 3:55,T,75.43,0,0
4/9/2016 3:55,F,,89.85,2
4/9/2016 3:55,P,,85.01,2
4/9/2016 3:55,C,,89.71,1
4/9/2016 3:55,J,,84.66,2
4/9/2016 3:55,F,,89.85,2
4/9/2016 3:55,P,,86.2,2
4/9/2016 3:55,C,,89.19,1
4/9/2016 3:55,J,,85.89,2
4/9/2016 3:55,F,,89.1,2
4/9/2016 3:55,P,,88.88,2
4/9/2016 3:55,C,,86.9,1
4/9/2016 3:55,J,,87.43,2
4/9/2016 3:55,F,,86.95,2
4/9/2016 3:55,P,,90.51,2
4/9/2016 3:55,C,,85.1,1
4/9/2016 3:56,J,,88.66,2
4/9/2016 3:56,F,,84.79,2
4/9/2016 3:56,P,,88.31,2
4/9/2016 3:56,C,,85.89,1
4/9/2016 3:56,J,,89.58,2
4/9/2016 3:56,F,,85.45,2
4/9/2016 3:56,P,,86.42,2
4/9/2016 3:56,C,,88.04,1
4/9/2016 3:56,J,,89.98,2
4/9/2016 3:56,T,75.43,0,0
4/9/2016 3:56,F,,86.77,2
4/9/2016 3:56,P,,85.19,2
4/9/2016 3:56,C,,89.41,1
4/9/2016 3:56,J,,89.05,2
4/9/2016 3:56,F,,87.96,2
4/9/2016 3:56,P,,85.76,2
4/9/2016 3:56,C,,90.15,1
4/9/2016 3:56,J,,86.64,2
4/9/2016 3:56,F,,88.7,2
4/9/2016 3:56,P,,88.44,2
4/9/2016 3:56,C,,87.56,1
4/9/2016 3:56,J,,84.97,2
4/9/2016 3:56,F,,89.32,2
4/9/2016 3:56,P,,90.59,2
4/9/2016 3:56,C,,85.98,1
4/9/2016 3:57,J,,85.14,2
4/9/2016 3:57,F,,90.15,2
4/9/2016 3:57,P,,88.92,2
4/9/2016 3:57,C,,84.88,1
4/9/2016 3:57,J,,86.51,2
4/9/2016 3:57,F,,87.96,2
4/9/2016 3:57,P,,86.99,2
4/9/2016 3:57,C,,86.64,1
4/9/2016 3:57,J,,87.65,2
4/9/2016 3:57,T,75.43,0,0
4/9/2016 3:57,F,,85.45,2
4/9/2016 3:57,P,,85.45,2
4/9/2016 3:57,C,,88.7,1
4/9/2016 3:57,J,,88.53,2
4/9/2016 3:57,F,,84.92,2
4/9/2016 3:57,P,,85.41,2
4/9/2016 3:57,C,,89.85,1
4/9/2016 3:57,J,,89.05,2
4/9/2016 3:57,F,,86.42,2
4/9/2016 3:57,P,,87.87,2
4/9/2016 3:57,C,,87.65,1
4/9/2016 3:57,J,,90.07,2
4/9/2016 3:57,F,,87.56,2
4/9/2016 3:57,P,,90.29,2
4/9/2016 3:57,C,,85.67,1
4/9/2016 3:58,J,,89.27,2
4/9/2016 3:58,F,,88.48,2
4/9/2016 3:58,P,,88.7,2
4/9/2016 3:58,C,,85.1,1
4/9/2016 3:58,J,,87.3,2
4/9/2016 3:58,F,,89.32,2
4/9/2016 3:58,P,,86.73,2
4/9/2016 3:58,C,,87.56,1
4/9/2016 3:58,J,,86.02,2
4/9/2016 3:58,T,75.43,0,0
4/9/2016 3:58,F,,89.8,2
4/9/2016 3:58,P,,85.63,2
4/9/2016 3:58,C,,89.32,1
4/9/2016 3:58,J,,84.48,2
4/9/2016 3:58,F,,90.02,2
4/9/2016 3:58,P,,84.7,2
4/9/2016 3:58,C,,90.07,1
4/9/2016 3:58,J,,85.89,2
4/9/2016 3:58,F,,87.38,2
4/9/2016 3:58,P,,87.34,2
4/9/2016 3:58,C,,87.52,1
4/9/2016 3:58,J,,87.65,2
4/9/2016 3:58,F,,85.41,2
4/9/2016 3:58,P,,89.85,2
4/9/2016 3:58,C,,85.23,1
4/9/2016 3:59,J,,88.7,2
4/9/2016 3:59,F,,85.01,2
4/9/2016 3:59,P,,89.14,2
4/9/2016 3:59,C,,85.01,1
4/9/2016 3:59,J,,89.63,2
4/9/2016 3:59,F,,86.73,2
4/9/2016 3:59,P,,87.56,2
4/9/2016 3:59,C,,87.3,1
4/9/2016 3:59,J,,89.98,2
4/9/2016 3:59,T,75.43,0,0
4/9/2016 3:59,F,,88,2
4/9/2016 3:59,P,,86.02,2
4/9/2016 3:59,C,,88.84,1
4/9/2016 3:59,J,,89.27,2
4/9/2016 3:59,F,,88.97,2
4/9/2016 3:59,P,,84.92,2
4/9/2016 3:59,C,,90.07,1
4/9/2016 3:59,J,,87.21,2
4/9/2016 3:59,F,,89.58,2
4/9/2016 3:59,P,,86.55,2
4/9/2016 3:59,C,,88.31,1
4/9/2016 3:59,J,,85.67,2
4/9/2016 3:59,F,,90.15,2
4/9/2016 3:59,P,,89.05,2
4/9/2016 3:59,C,,85.98,1
4/9/2016 4:00,J,,84.57,2
4/9/2016 4:00,F,,87.96,2
4/9/2016 4:00,P,,90.15,2
4/9/2016 4:00,C,,84.79,1
4/9/2016 4:00,J,,85.67,2
4/9/2016 4:00,F,,85.85,2
4/9/2016 4:00,P,,88.44,2
4/9/2016 4:00,C,,86.68,1
4/9/2016 4:00,J,,87.3,2
4/9/2016 4:00,T,75.43,0,0
4/9/2016 4:00,F,,84.79,2
4/9/2016 4:00,P,,86.42,2
4/9/2016 4:00,C,,88.4,1
4/9/2016 4:00,J,,88.62,2
4/9/2016 4:00,F,,86.24,2
4/9/2016 4:00,P,,84.97,2
4/9/2016 4:00,C,,89.85,1
4/9/2016 4:00,J,,89.14,2
4/9/2016 4:00,F,,87.52,2
4/9/2016 4:00,P,,86.55,2
4/9/2016 4:00,C,,89.32,1
4/9/2016 4:00,J,,89.93,2
4/9/2016 4:00,F,,88.48,2
4/9/2016 4:00,P,,89.27,2
4/9/2016 4:00,C,,86.99,1
4/9/2016 4:01,J,,89.05,2
4/9/2016 4:01,F,,89.05,2
4/9/2016 4:01,P,,89.8,2
4/9/2016 4:01,C,,85.36,1
4/9/2016 4:01,J,,87.16,2
4/9/2016 4:01,F,,89.58,2
4/9/2016 4:01,P,,87.82,2
4/9/2016 4:01,C,,85.58,1
4/9/2016 4:01,J,,85.58,2
4/9/2016 4:01,T,75.43,0,0
4/9/2016 4:01,F,,90.02,2
4/9/2016 4:01,P,,86.11,2
4/9/2016 4:01,C,,87.78,1
4/9/2016 4:01,J,,85.01,2
4/9/2016 4:01,F,,88.48,2
4/9/2016 4:01,P,,84.79,2
4/9/2016 4:01,C,,89.1,1
4/9/2016 4:01,J,,84.92,2
4/9/2016 4:01,F,,85.98,2
4/9/2016 4:01,P,,86.42,2
4/9/2016 4:01,C,,89.93,1
4/9/2016 4:01,J,,86.55,2
4/9/2016 4:01,F,,84.66,2
4/9/2016 4:01,P,,88.92,2
4/9/2016 4:01,C,,88.84,1
4/9/2016 4:02,J,,87.82,2
4/9/2016 4:02,F,,85.76,2
4/9/2016 4:02,P,,90.29,2
4/9/2016 4:02,C,,86.64,1
4/9/2016 4:02,J,,88.62,2
4/9/2016 4:02,F,,87.08,2
4/9/2016 4:02,P,,88.31,2
4/9/2016 4:02,C,,85.19,1
4/9/2016 4:02,J,,89.14,2
4/9/2016 4:02,T,75.34,0,0
4/9/2016 4:02,F,,88.09,2
4/9/2016 4:02,P,,86.51,2
4/9/2016 4:02,C,,85.89,1
4/9/2016 4:02,J,,89.93,2
4/9/2016 4:02,F,,88.97,2
4/9/2016 4:02,P,,85.1,2
4/9/2016 4:02,C,,88.09,1
4/9/2016 4:02,J,,89.1,2
4/9/2016 4:02,F,,89.41,2
4/9/2016 4:02,P,,86.02,2
4/9/2016 4:02,C,,89.54,1
4/9/2016 4:02,J,,87.12,2
4/9/2016 4:02,F,,89.85,2
4/9/2016 4:02,P,,88.88,2
4/9/2016 4:02,C,,90.2,1
4/9/2016 4:03,J,,85.76,2
4/9/2016 4:03,F,,89.05,2
4/9/2016 4:03,P,,90.2,2
4/9/2016 4:03,C,,87.78,1
4/9/2016 4:03,J,,84.88,2
4/9/2016 4:03,F,,86.55,2
4/9/2016 4:03,P,,88,2
4/9/2016 4:03,C,,85.89,1
4/9/2016 4:03,J,,85.67,2
4/9/2016 4:03,T,75.34,0,0
4/9/2016 4:03,F,,84.75,2
4/9/2016 4:03,P,,86.33,2
4/9/2016 4:03,C,,85.1,1
4/9/2016 4:03,J,,87.08,2
4/9/2016 4:03,F,,85.36,2
4/9/2016 4:03,P,,85.1,2
4/9/2016 4:03,C,,87.3,1
4/9/2016 4:03,J,,87.74,2
4/9/2016 4:03,F,,86.77,2
4/9/2016 4:03,P,,85.89,2
4/9/2016 4:03,C,,89.19,1
4/9/2016 4:03,J,,88.75,2
4/9/2016 4:03,F,,87.78,2
4/9/2016 4:03,P,,88.66,2
4/9/2016 4:03,C,,90.2,1
4/9/2016 4:04,J,,89.32,2
4/9/2016 4:04,F,,88.75,2
4/9/2016 4:04,P,,90.24,2
4/9/2016 4:04,C,,88,1
4/9/2016 4:04,J,,89.85,2
4/9/2016 4:04,F,,89.36,2
4/9/2016 4:04,P,,88.62,2
4/9/2016 4:04,C,,85.89,1
4/9/2016 4:04,J,,89.8,2
4/9/2016 4:04,T,75.34,0,0
4/9/2016 4:04,F,,89.58,2
4/9/2016 4:04,P,,86.86,2
4/9/2016 4:04,C,,85.01,1
4/9/2016 4:04,J,,87.6,2
4/9/2016 4:04,F,,89.85,2
4/9/2016 4:04,P,,85.32,2
4/9/2016 4:04,C,,87.21,1
4/9/2016 4:04,J,,85.45,2
4/9/2016 4:04,F,,89.05,2
4/9/2016 4:04,P,,85.58,2
4/9/2016 4:04,C,,88.48,1
4/9/2016 4:04,J,,84.79,2
4/9/2016 4:04,F,,86.86,2
4/9/2016 4:04,P,,88.31,2
4/9/2016 4:04,C,,90.24,1
4/9/2016 4:05,J,,86.02,2
4/9/2016 4:05,F,,84.79,2
4/9/2016 4:05,P,,90.46,2
4/9/2016 4:05,C,,88.53,1
4/9/2016 4:05,J,,87.65,2
4/9/2016 4:05,F,,85.45,2
4/9/2016 4:05,P,,88.84,2
4/9/2016 4:05,C,,86.51,1
4/9/2016 4:05,J,,88.62,2
4/9/2016 4:05,T,75.34,0,0
4/9/2016 4:05,F,,86.95,2
4/9/2016 4:05,P,,86.55,2
4/9/2016 4:05,C,,85.32,1
4/9/2016 4:05,J,,89.1,2
4/9/2016 4:05,F,,87.87,2
4/9/2016 4:05,P,,85.36,2
4/9/2016 4:05,C,,85.85,1
4/9/2016 4:05,J,,89.63,2
4/9/2016 4:05,F,,88.62,2
4/9/2016 4:05,P,,84.88,2
4/9/2016 4:05,C,,87.87,1
4/9/2016 4:05,J,,89.93,2
4/9/2016 4:05,F,,89.27,2
4/9/2016 4:05,P,,87.56,2
4/9/2016 4:05,C,,89.49,1
4/9/2016 4:06,J,,89.93,2
4/9/2016 4:06,F,,89.8,2
4/9/2016 4:06,P,,90.15,2
4/9/2016 4:06,C,,89.14,1
4/9/2016 4:06,J,,87.87,2
4/9/2016 4:06,F,,89.1,2
4/9/2016 4:06,P,,89.36,2
4/9/2016 4:06,C,,86.9,1
4/9/2016 4:06,J,,86.2,2
4/9/2016 4:06,T,75.34,0,0
4/9/2016 4:06,F,,86.77,2
4/9/2016 4:06,P,,87.12,2
4/9/2016 4:06,C,,85.36,1
4/9/2016 4:06,J,,84.7,2
4/9/2016 4:06,F,,84.88,2
4/9/2016 4:06,P,,85.8,2
4/9/2016 4:06,C,,85.54,1
4/9/2016 4:06,J,,85.58,2
4/9/2016 4:06,F,,85.1,2
4/9/2016 4:06,P,,84.75,2
4/9/2016 4:06,C,,87.74,1
4/9/2016 4:06,J,,87.08,2
4/9/2016 4:06,F,,86.73,2
4/9/2016 4:06,P,,86.95,2
4/9/2016 4:06,C,,89.27,1
4/9/2016 4:07,J,,88.31,2
4/9/2016 4:07,F,,87.52,2
4/9/2016 4:07,P,,89.76,2
4/9/2016 4:07,C,,89.98,1
4/9/2016 4:07,J,,89.05,2
4/9/2016 4:07,F,,88.09,2
4/9/2016 4:07,P,,89.71,2
4/9/2016 4:07,C,,87.96,1
4/9/2016 4:07,T,75.34,0,0
4/9/2016 4:07,J,,89.85,2
4/9/2016 4:07,F,,88.88,2
4/9/2016 4:07,P,,87.78,2
4/9/2016 4:07,C,,86.2,1
4/9/2016 4:07,J,,90.07,2
4/9/2016 4:07,F,,89.19,2
4/9/2016 4:07,P,,86.2,2
4/9/2016 4:07,C,,84.75,1
4/9/2016 4:07,J,,88.53,2
4/9/2016 4:07,F,,89.49,2
4/9/2016 4:07,P,,84.79,2
4/9/2016 4:07,C,,86.86,1
4/9/2016 4:07,J,,86.55,2
4/9/2016 4:07,F,,89.49,2
4/9/2016 4:07,P,,86.68,2
4/9/2016 4:08,C,,89.1,1
4/9/2016 4:08,J,,85.23,2
4/9/2016 4:08,F,,89.71,2
4/9/2016 4:08,P,,89.49,2
4/9/2016 4:08,C,,90.15,1
4/9/2016 4:08,J,,84.79,2
4/9/2016 4:08,F,,87.16,2
4/9/2016 4:08,P,,89.76,2
4/9/2016 4:08,C,,87.82,1
4/9/2016 4:08,T,75.34,0,0
4/9/2016 4:08,J,,86.24,2
4/9/2016 4:08,F,,85.19,2
4/9/2016 4:08,P,,87.65,2
4/9/2016 4:08,C,,86.2,1
4/9/2016 4:08,J,,87.65,2
4/9/2016 4:08,F,,84.92,2
4/9/2016 4:08,P,,85.8,2
4/9/2016 4:08,C,,85.01,1
4/9/2016 4:08,J,,88.84,2
4/9/2016 4:08,F,,86.29,2
4/9/2016 4:08,P,,84.92,2
4/9/2016 4:08,C,,85.8,1
4/9/2016 4:08,J,,89.85,2
4/9/2016 4:08,F,,87.16,2
4/9/2016 4:08,P,,87.56,2
4/9/2016 4:09,C,,87.6,1
4/9/2016 4:09,J,,90.02,2
4/9/2016 4:09,F,,88.09,2
4/9/2016 4:09,P,,90.29,2
4/9/2016 4:09,C,,89.05,1
4/9/2016 4:09,J,,88.26,2
4/9/2016 4:09,F,,88.66,2
4/9/2016 4:09,P,,89.05,2
4/9/2016 4:09,C,,90.07,1
4/9/2016 4:09,T,75.25,0,0
4/9/2016 4:09,J,,86.33,2
4/9/2016 4:09,F,,88.97,2
4/9/2016 4:09,P,,86.99,2
4/9/2016 4:09,C,,88.26,1
4/9/2016 4:09,J,,84.97,2
4/9/2016 4:09,F,,89.49,2
4/9/2016 4:09,P,,85.67,2
4/9/2016 4:09,C,,85.85,1
4/9/2016 4:09,J,,85.36,2
4/9/2016 4:09,F,,90.07,2
4/9/2016 4:09,P,,85.36,2
4/9/2016 4:09,C,,85.01,1
4/9/2016 4:09,J,,86.55,2
4/9/2016 4:09,F,,87.6,2
4/9/2016 4:09,P,,88.04,2
4/9/2016 4:10,C,,87.43,1
4/9/2016 4:10,J,,87.65,2
4/9/2016 4:10,F,,85.58,2
4/9/2016 4:10,P,,90.42,2
4/9/2016 4:10,C,,89.1,1
4/9/2016 4:10,J,,88.88,2
4/9/2016 4:10,F,,84.97,2
4/9/2016 4:10,P,,88.53,2
4/9/2016 4:10,C,,90.02,1
4/9/2016 4:10,T,75.25,0,0
4/9/2016 4:10,J,,89.63,2
4/9/2016 4:10,F,,86.29,2
4/9/2016 4:10,P,,86.64,2
4/9/2016 4:10,C,,87.65,1
4/9/2016 4:10,J,,90.07,2
4/9/2016 4:10,F,,87.52,2
4/9/2016 4:10,P,,84.92,2
4/9/2016 4:10,C,,85.67,1
4/9/2016 4:10,J,,88.44,2
4/9/2016 4:10,F,,88.09,2
4/9/2016 4:10,P,,86.42,2
4/9/2016 4:10,C,,84.75,1
4/9/2016 4:10,J,,86.46,2
4/9/2016 4:10,F,,88.7,2
4/9/2016 4:10,P,,88.88,2
4/9/2016 4:11,C,,86.99,1
4/9/2016 4:11,J,,84.79,2
4/9/2016 4:11,F,,89.19,2
4/9/2016 4:11,P,,90.51,2
4/9/2016 4:11,C,,88.7,1
4/9/2016 4:11,J,,85.36,2
4/9/2016 4:11,F,,89.63,2
4/9/2016 4:11,P,,88.31,2
4/9/2016 4:11,C,,89.76,1
4/9/2016 4:11,T,75.25,0,0
4/9/2016 4:11,J,,86.68,2
4/9/2016 4:11,F,,90.02,2
4/9/2016 4:11,P,,86.64,2
4/9/2016 4:11,C,,89.1,1
4/9/2016 4:11,J,,87.82,2
4/9/2016 4:11,F,,88.4,2
4/9/2016 4:11,P,,85.1,2
4/9/2016 4:11,C,,86.77,1
4/9/2016 4:11,J,,88.7,2
4/9/2016 4:11,F,,86.11,2
4/9/2016 4:11,P,,86.11,2
4/9/2016 4:11,C,,85.19,1
4/9/2016 4:11,J,,89.63,2
4/9/2016 4:11,F,,84.57,2
4/9/2016 4:11,P,,88.7,2
4/9/2016 4:12,C,,85.54,1
4/9/2016 4:12,J,,90.15,2
4/9/2016 4:12,F,,85.8,2
4/9/2016 4:12,P,,90.51,2
4/9/2016 4:12,C,,88.04,1
4/9/2016 4:12,J,,89.05,2
4/9/2016 4:12,F,,87.16,2
4/9/2016 4:12,P,,88.26,2
4/9/2016 4:12,C,,89.49,1
4/9/2016 4:12,T,75.25,0,0
4/9/2016 4:12,J,,86.99,2
4/9/2016 4:12,F,,88.26,2
4/9/2016 4:12,P,,86.2,2
4/9/2016 4:12,C,,89.76,1
4/9/2016 4:12,J,,85.54,2
4/9/2016 4:12,F,,88.7,2
4/9/2016 4:12,P,,84.88,2
4/9/2016 4:12,C,,87.16,1
4/9/2016 4:12,J,,84.79,2
4/9/2016 4:12,F,,89.58,2
4/9/2016 4:12,P,,86.11,2
4/9/2016 4:12,C,,85.58,1
4/9/2016 4:12,J,,86.29,2
4/9/2016 4:12,F,,89.63,2
4/9/2016 4:12,P,,88.88,2
4/9/2016 4:13,C,,85.23,1
4/9/2016 4:13,J,,87.34,2
4/9/2016 4:13,F,,87.08,2
4/9/2016 4:13,P,,90.37,2
4/9/2016 4:13,C,,87.74,1
4/9/2016 4:13,J,,88.22,2
4/9/2016 4:13,F,,85.23,2
4/9/2016 4:13,P,,88.04,2
4/9/2016 4:13,C,,89.49,1
4/9/2016 4:13,T,75.25,0,0
4/9/2016 4:13,J,,88.75,2
4/9/2016 4:13,F,,84.79,2
4/9/2016 4:13,P,,86.33,2
4/9/2016 4:13,C,,89.32,1
4/9/2016 4:13,J,,89.49,2
4/9/2016 4:13,F,,86.24,2
4/9/2016 4:13,P,,84.88,2
4/9/2016 4:13,C,,86.9,1
4/9/2016 4:13,J,,90.2,2
4/9/2016 4:13,F,,87.34,2
4/9/2016 4:13,P,,86.51,2
4/9/2016 4:13,C,,85.1,1
4/9/2016 4:13,J,,88.66,2
4/9/2016 4:13,F,,88.18,2
4/9/2016 4:13,P,,89.14,2
4/9/2016 4:14,C,,85.54,1
4/9/2016 4:14,J,,87.08,2
4/9/2016 4:14,F,,88.88,2
4/9/2016 4:14,P,,90.07,2
4/9/2016 4:14,C,,87.82,1
4/9/2016 4:14,J,,85.63,2
4/9/2016 4:14,F,,89.41,2
4/9/2016 4:14,P,,87.78,2
4/9/2016 4:14,C,,88.92,1
4/9/2016 4:14,T,75.25,0,0
4/9/2016 4:14,J,,84.7,2
4/9/2016 4:14,F,,89.71,2
4/9/2016 4:14,P,,86.29,2
4/9/2016 4:14,C,,89.8,1
4/9/2016 4:14,J,,85.76,2
4/9/2016 4:14,F,,89.85,2
4/9/2016 4:14,P,,85.14,2
4/9/2016 4:14,C,,88.97,1
4/9/2016 4:14,J,,87.12,2
4/9/2016 4:14,F,,88.88,2
4/9/2016 4:14,P,,85.32,2
4/9/2016 4:14,C,,86.42,1
4/9/2016 4:14,J,,88.31,2
4/9/2016 4:14,F,,86.24,2
4/9/2016 4:15,P,,88.04,2
4/9/2016 4:15,C,,84.7,1
4/9/2016 4:15,J,,89.32,2
4/9/2016 4:15,F,,84.48,2
4/9/2016 4:15,P,,90.24,2
4/9/2016 4:15,C,,86.77,1
4/9/2016 4:15,J,,89.85,2
4/9/2016 4:15,F,,85.45,2
4/9/2016 4:15,P,,89.14,2
4/9/2016 4:15,C,,88.75,1
4/9/2016 4:15,T,75.25,0,0
4/9/2016 4:15,J,,89.93,2
4/9/2016 4:15,F,,86.9,2
4/9/2016 4:15,P,,87.34,2
4/9/2016 4:15,C,,89.93,1
4/9/2016 4:15,J,,90.07,2
4/9/2016 4:15,F,,87.74,2
4/9/2016 4:15,P,,85.76,2
4/9/2016 4:15,C,,88.97,1
4/9/2016 4:15,J,,88.75,2
4/9/2016 4:15,F,,88.53,2
4/9/2016 4:15,P,,84.75,2
4/9/2016 4:15,C,,86.73,1
4/9/2016 4:15,J,,87.08,2
4/9/2016 4:16,F,,88.88,2
4/9/2016 4:16,P,,87.52,2
4/9/2016 4:16,C,,84.97,1
4/9/2016 4:16,J,,85.8,2
4/9/2016 4:16,F,,89.41,2
4/9/2016 4:16,P,,89.71,2
4/9/2016 4:16,C,,86.24,1
4/9/2016 4:16,J,,84.7,2
4/9/2016 4:16,F,,89.41,2
4/9/2016 4:16,P,,89.32,2
4/9/2016 4:16,C,,88.4,1
4/9/2016 4:16,T,75.25,0,0
4/9/2016 4:16,J,,86.11,2
4/9/2016 4:16,F,,89.71,2
4/9/2016 4:16,P,,87.16,2
4/9/2016 4:16,C,,89.98,1
4/9/2016 4:16,J,,87.6,2
4/9/2016 4:16,F,,89.85,2
4/9/2016 4:16,P,,85.63,2
4/9/2016 4:16,C,,88.44,1
4/9/2016 4:16,J,,88.48,2
4/9/2016 4:16,F,,88.7,2
4/9/2016 4:16,P,,85.1,2
4/9/2016 4:16,C,,86.42,1
4/9/2016 4:16,J,,89.36,2
4/9/2016 4:17,F,,86.11,2
4/9/2016 4:17,P,,87.78,2
4/9/2016 4:17,C,,84.66,1
4/9/2016 4:17,J,,90.2,2
4/9/2016 4:17,F,,84.48,2
4/9/2016 4:17,P,,89.98,2
4/9/2016 4:17,C,,87.08,1
4/9/2016 4:17,J,,88.84,2
4/9/2016 4:17,F,,85.76,2
4/9/2016 4:17,P,,89.14,2
4/9/2016 4:17,C,,88.62,1
4/9/2016 4:17,T,75.25,0,0
4/9/2016 4:17,J,,86.77,2
4/9/2016 4:17,F,,86.9,2
4/9/2016 4:17,P,,86.86,2
4/9/2016 4:17,C,,89.71,1
4/9/2016 4:17,J,,85.45,2
4/9/2016 4:17,F,,87.78,2
4/9/2016 4:17,P,,85.32,2
4/9/2016 4:17,C,,89.32,1
4/9/2016 4:17,J,,84.66,2
4/9/2016 4:17,F,,88.7,2
4/9/2016 4:17,P,,85.58,2
4/9/2016 4:17,C,,87.16,1
4/9/2016 4:17,J,,86.42,2
4/9/2016 4:18,F,,89.14,2
4/9/2016 4:18,P,,88.31,2
4/9/2016 4:18,C,,85.58,1
4/9/2016 4:18,J,,87.52,2
4/9/2016 4:18,F,,89.41,2
4/9/2016 4:18,P,,90.24,2
4/9/2016 4:18,C,,84.92,1
4/9/2016 4:18,J,,88.31,2
4/9/2016 4:18,F,,89.98,2
4/9/2016 4:18,P,,88.62,2
4/9/2016 4:18,C,,87.34,1
4/9/2016 4:18,T,75.25,0,0
4/9/2016 4:18,J,,89.49,2
4/9/2016 4:18,F,,87.65,2
4/9/2016 4:18,P,,86.64,2
4/9/2016 4:18,C,,89.1,1
4/9/2016 4:18,J,,90.15,2
4/9/2016 4:18,F,,85.23,2
4/9/2016 4:18,P,,85.32,2
4/9/2016 4:18,C,,90.02,1
4/9/2016 4:18,J,,88.48,2
4/9/2016 4:18,F,,85.19,2
4/9/2016 4:18,P,,85.1,2
4/9/2016 4:18,C,,88.44,1
4/9/2016 4:18,J,,86.51,2
4/9/2016 4:19,F,,86.64,2
4/9/2016 4:19,P,,87.78,2
4/9/2016 4:19,C,,86.2,1
4/9/2016 4:19,J,,84.97,2
4/9/2016 4:19,F,,87.74,2
4/9/2016 4:19,P,,90.2,2
4/9/2016 4:19,C,,85.01,1
4/9/2016 4:19,J,,85.14,2
4/9/2016 4:19,F,,88.62,2
4/9/2016 4:19,P,,88.53,2
4/9/2016 4:19,C,,86.24,1
4/9/2016 4:19,T,75.25,0,0
4/9/2016 4:19,J,,86.73,2
4/9/2016 4:19,F,,89.14,2
4/9/2016 4:19,P,,86.77,2
4/9/2016 4:19,C,,88.18,1
4/9/2016 4:19,J,,88.09,2
4/9/2016 4:19,F,,89.63,2
4/9/2016 4:19,P,,85.36,2
4/9/2016 4:19,C,,89.85,1
4/9/2016 4:19,J,,89.14,2
4/9/2016 4:19,F,,89.98,2
4/9/2016 4:19,P,,85.01,2
4/9/2016 4:19,C,,88.97,1
4/9/2016 4:19,J,,90.02,2
4/9/2016 4:20,F,,88.62,2
4/9/2016 4:20,P,,87.65,2
4/9/2016 4:20,C,,86.68,1
4/9/2016 4:20,J,,89.05,2
4/9/2016 4:20,F,,85.8,2
4/9/2016 4:20,P,,90.24,2
4/9/2016 4:20,C,,85.19,1
4/9/2016 4:20,J,,87.12,2
4/9/2016 4:20,F,,84.75,2
4/9/2016 4:20,P,,89.14,2
4/9/2016 4:20,C,,86.02,1
4/9/2016 4:20,T,75.25,0,0
4/9/2016 4:20,J,,86.2,2
4/9/2016 4:20,F,,85.89,2
4/9/2016 4:20,P,,86.9,2
4/9/2016 4:20,C,,87.82,1
4/9/2016 4:20,J,,84.92,2
4/9/2016 4:20,F,,87.16,2
4/9/2016 4:20,P,,85.23,2
4/9/2016 4:20,C,,89.19,1
4/9/2016 4:20,J,,85.45,2
4/9/2016 4:20,F,,87.96,2
4/9/2016 4:20,P,,84.79,2
4/9/2016 4:20,C,,90.02,1
4/9/2016 4:20,J,,87.12,2
4/9/2016 4:21,F,,88.53,2
4/9/2016 4:21,P,,87.43,2
4/9/2016 4:21,C,,87.56,1
4/9/2016 4:21,J,,88.09,2
4/9/2016 4:21,F,,89.14,2
4/9/2016 4:21,P,,90.2,2
4/9/2016 4:21,C,,85.89,1
4/9/2016 4:21,J,,88.88,2
4/9/2016 4:21,F,,89.14,2
4/9/2016 4:21,P,,88.66,2
4/9/2016 4:21,C,,84.97,1
4/9/2016 4:21,T,75.21,0,0
4/9/2016 4:21,J,,89.27,2
4/9/2016 4:21,F,,89.63,2
4/9/2016 4:21,P,,86.55,2
4/9/2016 4:21,C,,85.8,1
4/9/2016 4:21,J,,89.63,2
4/9/2016 4:21,F,,89.71,2
4/9/2016 4:21,P,,85.1,2
4/9/2016 4:21,C,,87.78,1
4/9/2016 4:21,J,,90.07,2
4/9/2016 4:21,F,,89.36,2
4/9/2016 4:21,P,,86.02,2
4/9/2016 4:21,C,,88.84,1
4/9/2016 4:21,J,,88.18,2
4/9/2016 4:22,F,,86.77,2
4/9/2016 4:22,P,,88.75,2
4/9/2016 4:22,C,,90.2,1
4/9/2016 4:22,J,,86.11,2
4/9/2016 4:22,F,,84.7,2
4/9/2016 4:22,P,,90.42,2
4/9/2016 4:22,C,,88.7,1
4/9/2016 4:22,J,,84.88,2
4/9/2016 4:22,F,,85.23,2
4/9/2016 4:22,P,,88.44,2
4/9/2016 4:22,C,,86.46,1
4/9/2016 4:22,T,75.21,0,0
4/9/2016 4:22,J,,85.41,2
4/9/2016 4:22,F,,86.68,2
4/9/2016 4:22,P,,86.46,2
4/9/2016 4:22,C,,85.14,1
